::ffff:172.20.0.1 - - [29/Sep/2025:09:51:47 +0000] "GET /api/books HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:52:12 +0000] "OPTIONS /api/books HTTP/1.1" 204 0 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:52:12 +0000] "POST /api/books HTTP/1.1" 201 194 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:52:12 +0000] "GET /api/books HTTP/1.1" 200 196 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:53:12 +0000] "GET /api/borrow/borrows HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:53:12 +0000] "GET /api/borrow/borrows HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:53:13 +0000] "GET /api/borrow/borrows HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:53:14 +0000] "GET /api/borrow/borrows HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:54:21 +0000] "GET /api/books HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:54:21 +0000] "GET /api/books HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:54:26 +0000] "GET /api/books HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:54:26 +0000] "GET /api/books HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:55:32 +0000] "GET /api/borrow/logs HTTP/1.1" 200 743 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
